track,consequent_name,antecedents,support,support_count,confidence,lift,baseline_prevalence,leverage,conviction
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_hours_mean_7d_low, precipitation_sum_mean_2d_low",0.050955414012738856,16,0.45714285714285713,2.174891774891775,0.21019108280254778,0.027526471662136395,1.4549111632584646
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_hours_mean_2d_low, precipitation_sum_mean_7d_low",0.050955414012738856,16,0.43243243243243246,2.0573300573300575,0.21019108280254778,0.026187674956387685,1.391568092205035
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_2d_low, precipitation_hours_mean_7d_low, precipitation_sum_mean_13d_low",0.050955414012738856,16,0.43243243243243246,2.0573300573300575,0.21019108280254778,0.026187674956387685,1.391568092205035
severity,BUN_LOWER_LIMIT,"precipitation_hours_day1_high, wind_gusts_10m_max_mean_13d_high",0.050955414012738856,16,0.5333333333333333,2.042276422764228,0.2611464968152866,0.02600511176924013,1.583257506824386
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_hours_mean_2d_low, precipitation_hours_mean_7d_low",0.05732484076433121,18,0.4285714285714286,2.038961038961039,0.21019108280254778,0.02921010994360826,1.3821656050955415
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_day1_low, precipitation_hours_mean_13d_low, precipitation_hours_mean_7d_low",0.05732484076433121,18,0.4186046511627907,1.9915433403805498,0.21019108280254778,0.028540711590733906,1.358471337579618
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_hours_mean_7d_low, precipitation_sum_day1_low",0.05732484076433121,18,0.4186046511627907,1.9915433403805498,0.21019108280254778,0.028540711590733906,1.358471337579618
severity,BUN_INCREASED,"precipitation_hours_mean_7d_low, precipitation_hours_peak_14d_low, surface_pressure_max_day1_high",0.06369426751592357,20,0.7692307692307693,1.9798234552332912,0.3885350318471338,0.03152257698081058,2.6496815286624207
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_day1_low, precipitation_hours_mean_13d_low, precipitation_sum_mean_7d_low",0.050955414012738856,16,0.4102564102564103,1.951825951825952,0.21019108280254778,0.024848878250638973,1.3392412074217672
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_sum_day1_low, precipitation_sum_mean_7d_low",0.050955414012738856,16,0.4102564102564103,1.951825951825952,0.21019108280254778,0.024848878250638973,1.3392412074217672
severity,NEUTROPHIL_PHYSIOLOGICAL,"precipitation_hours_mean_7d_high, precipitation_sum_peak_14d_high",0.054140127388535034,17,0.68,1.9410909090909094,0.3503184713375796,0.026248529352103537,2.030254777070064
severity,BUN_INCREASED,"precipitation_hours_peak_14d_low, precipitation_sum_mean_7d_low, surface_pressure_max_day1_high",0.05732484076433121,18,0.75,1.930327868852459,0.3885350318471338,0.027627895654996147,2.445859872611465
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_day1_low, precipitation_sum_mean_2d_low, precipitation_sum_mean_7d_low",0.054140127388535034,17,0.40476190476190477,1.9256854256854257,0.21019108280254778,0.02602539656781208,1.3268789808917199
severity,TOTAL_PROTEIN_INCREASED,"precipitation_sum_day1_low, precipitation_sum_mean_2d_low, precipitation_sum_mean_7d_low",0.054140127388535034,17,0.40476190476190477,1.9256854256854257,0.21019108280254778,0.02602539656781208,1.3268789808917199
severity,HEMATOCRIT_UPPER_LIMIT,"snowfall_sum_mean_13d_low, wind_direction_10m_dominant_peak_14d_high, wind_direction_10m_dominant_peak_7d_high",0.050955414012738856,16,0.35555555555555557,1.924904214559387,0.18471337579617833,0.024483751876343874,1.2650999341093787
severity,SERUM_CL_UPPER_LIMIT,"daylight_duration_day1_low, eda3_season__winter, precipitation_hours_peak_14d_high",0.05732484076433121,18,0.6923076923076924,1.923757658270933,0.35987261146496813,0.027526471662136398,2.080414012738854
severity,BUN_INCREASED,"precipitation_hours_mean_7d_low, precipitation_hours_peak_14d_low, surface_pressure_max_mean_13d_high",0.06369426751592357,20,0.7407407407407408,1.9064966605950213,0.3885350318471338,0.03028520426792162,2.358507734303913
severity,NEUTROPHIL_PHYSIOLOGICAL,"precipitation_hours_mean_13d_high, precipitation_sum_peak_14d_high, snowfall_sum_mean_13d_low",0.050955414012738856,16,0.6666666666666667,1.9030303030303033,0.3503184713375796,0.02417947989776462,1.9490445859872618
severity,NEUTROPHIL_PHYSIOLOGICAL,"precipitation_hours_mean_7d_high, precipitation_sum_mean_7d_high, precipitation_sum_peak_14d_high",0.050955414012738856,16,0.6666666666666667,1.9030303030303033,0.3503184713375796,0.02417947989776462,1.9490445859872618
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_sum_mean_2d_low",0.050955414012738856,16,0.4,1.903030303030303,0.21019108280254778,0.024179479897764616,1.3163481953290872
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_day1_low, precipitation_hours_mean_13d_low, precipitation_sum_mean_2d_low",0.050955414012738856,16,0.4,1.903030303030303,0.21019108280254778,0.024179479897764616,1.3163481953290872
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_hours_mean_2d_low, precipitation_sum_mean_2d_low",0.050955414012738856,16,0.4,1.903030303030303,0.21019108280254778,0.024179479897764616,1.3163481953290872
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_sum_day1_low, precipitation_sum_mean_2d_low",0.050955414012738856,16,0.4,1.903030303030303,0.21019108280254778,0.024179479897764616,1.3163481953290872
severity,TOTAL_PROTEIN_INCREASED,"precipitation_sum_mean_2d_low, precipitation_sum_mean_7d_low",0.054140127388535034,17,0.39534883720930236,1.8809020436927415,0.21019108280254778,0.02535599821493773,1.3062224399804019
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_2d_low, precipitation_sum_mean_2d_low, precipitation_sum_mean_7d_low",0.054140127388535034,17,0.39534883720930236,1.8809020436927415,0.21019108280254778,0.02535599821493773,1.3062224399804019
severity,BUN_INCREASED,"precipitation_hours_peak_14d_low, precipitation_sum_mean_7d_low, surface_pressure_max_mean_13d_high",0.06050955414012739,19,0.7307692307692308,1.8808322824716268,0.3885350318471338,0.028337863605014404,2.271155595996361
severity,BUN_INCREASED,"precipitation_hours_peak_14d_low, precipitation_hours_peak_7d_low, surface_pressure_max_day1_high",0.050955414012738856,16,0.7272727272727273,1.871833084947839,0.3885350318471338,0.023733214329181712,2.2420382165605095
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_hours_mean_7d_low",0.07643312101910828,24,0.3934426229508196,1.8718330849478386,0.21019108280254778,0.03559982149377256,1.3021174040282322
severity,CREATININE_LOWER_LIMIT,"wind_gusts_10m_max_day1_high, wind_gusts_10m_max_mean_13d_high",0.06050955414012739,19,0.5588235294117647,1.8667083854818525,0.29936305732484075,0.028094446022151,1.5881104033970277
severity,HEMATOCRIT_UPPER_LIMIT,"snowfall_sum_mean_13d_low, wind_direction_10m_dominant_peak_14d_high",0.0732484076433121,23,0.34328358208955223,1.858466289243438,0.18471337579617833,0.0338350440180129,1.2414591777649102
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_hours_mean_2d_low, precipitation_sum_mean_13d_low",0.050955414012738856,16,0.3902439024390244,1.8566149297856616,0.21019108280254778,0.02351008154489026,1.2952866242038217
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_7d_low, precipitation_sum_mean_2d_low, precipitation_sum_mean_7d_low",0.050955414012738856,16,0.3902439024390244,1.8566149297856616,0.21019108280254778,0.02351008154489026,1.2952866242038217
severity,BUN_INCREASED,"precipitation_hours_peak_14d_low, precipitation_hours_peak_7d_low, surface_pressure_max_mean_13d_high",0.05732484076433121,18,0.7200000000000001,1.8531147540983608,0.3885350318471338,0.026390522942107187,2.183803457688809
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_day1_low, precipitation_hours_mean_13d_low, precipitation_hours_mean_2d_low",0.054140127388535034,17,0.3863636363636364,1.838154269972452,0.21019108280254778,0.024686599862063372,1.2870960132106632
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_hours_mean_2d_low, precipitation_sum_day1_low",0.054140127388535034,17,0.3863636363636364,1.838154269972452,0.21019108280254778,0.024686599862063372,1.2870960132106632
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_hours_mean_7d_low, precipitation_sum_peak_14d_low",0.054140127388535034,17,0.3863636363636364,1.838154269972452,0.21019108280254778,0.024686599862063372,1.2870960132106632
severity,NEUTROPHIL_PHYSIOLOGICAL,"precipitation_hours_mean_13d_high, precipitation_hours_mean_7d_high, snowfall_sum_mean_13d_low",0.05732484076433121,18,0.6428571428571429,1.8350649350649353,0.3503184713375796,0.026086250963527936,1.8191082802547776
severity,HEMATOCRIT_LOWER_LIMIT,"precipitation_hours_peak_7d_high, surface_pressure_max_day1_high",0.054140127388535034,17,0.85,1.8280821917808219,0.46496815286624205,0.024524321473487768,3.566878980891719
severity,NEUTROPHIL_PHYSIOLOGICAL,"precipitation_hours_peak_14d_high, precipitation_sum_mean_7d_high, precipitation_sum_peak_14d_high",0.050955414012738856,16,0.64,1.826909090909091,0.3503184713375796,0.02306381597630736,1.804670912951168
severity,BUN_INCREASED,"precipitation_hours_mean_7d_low, precipitation_sum_mean_13d_low, surface_pressure_max_day1_high",0.054140127388535034,17,0.7083333333333334,1.8230874316939891,0.3885350318471338,0.02444318227919997,2.0964513193812557
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_day1_low, precipitation_hours_mean_2d_low, precipitation_sum_mean_7d_low",0.05732484076433121,18,0.3829787234042553,1.8220502901353963,0.21019108280254778,0.025863118179236484,1.2800351416648363
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_2d_low, precipitation_sum_day1_low, precipitation_sum_mean_7d_low",0.05732484076433121,18,0.3829787234042553,1.8220502901353963,0.21019108280254778,0.025863118179236484,1.2800351416648363
severity,BUN_INCREASED,"precipitation_hours_peak_14d_low, surface_pressure_max_day1_high, surface_pressure_max_mean_13d_high",0.06050955414012739,19,0.7037037037037037,1.8111718275652702,0.3885350318471338,0.02710049089212544,2.0636942675159236
severity,BUN_INCREASED,"precipitation_sum_mean_7d_low, surface_pressure_max_day1_high, surface_pressure_max_mean_13d_high",0.06050955414012739,19,0.7037037037037037,1.8111718275652702,0.3885350318471338,0.02710049089212544,2.0636942675159236
severity,HEMATOCRIT_LOWER_LIMIT,"precipitation_hours_peak_14d_high, snowfall_sum_mean_13d_low, wind_direction_10m_dominant_mean_7d_high",0.050955414012738856,16,0.8421052631578948,1.8111031002162943,0.46496815286624205,0.022820398393443957,3.3885350318471352
severity,NEUTROPHIL_INCREASED,moon_near_new,0.06050955414012739,19,0.4318181818181818,1.8078787878787879,0.23885350318471338,0.027039636496409593,1.3396178343949046
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_hours_mean_7d_low, precipitation_hours_peak_14d_low",0.06050955414012739,19,0.38,1.8078787878787879,0.21019108280254778,0.027039636496409593,1.2738853503184715
severity,TOTAL_PROTEIN_INCREASED,"precipitation_hours_mean_13d_low, precipitation_hours_mean_7d_low, precipitation_sum_mean_7d_low",0.06050955414012739,19,0.38,1.8078787878787879,0.21019108280254778,0.027039636496409593,1.2738853503184715
severity,HEMATOCRIT_UPPER_LIMIT,"snowfall_sum_mean_13d_low, wind_direction_10m_dominant_peak_7d_high",0.06050955414012739,19,0.33333333333333337,1.8045977011494256,0.18471337579617833,0.026978782100693745,1.2229299363057327
