cluster,diagnosis,count,row_pct,col_pct
0,acute flare-up of triaditis/chronic enteropathy,7,43.75,7.865168539325842
0,acute gastroenteritis,3,18.75,5.0
0,acute pancreatitis,6,37.5,4.838709677419355
0,parvovirus enteritis,0,0.0,0.0
1,acute flare-up of triaditis/chronic enteropathy,26,26.53061224489796,29.213483146067414
1,acute gastroenteritis,15,15.306122448979592,25.0
1,acute pancreatitis,55,56.12244897959183,44.354838709677416
1,parvovirus enteritis,2,2.0408163265306123,4.878048780487805
2,acute flare-up of triaditis/chronic enteropathy,2,13.333333333333334,2.247191011235955
2,acute gastroenteritis,1,6.666666666666667,1.6666666666666667
2,acute pancreatitis,9,60.0,7.258064516129033
2,parvovirus enteritis,3,20.0,7.317073170731707
3,acute flare-up of triaditis/chronic enteropathy,15,36.58536585365854,16.853932584269664
3,acute gastroenteritis,2,4.878048780487805,3.3333333333333335
3,acute pancreatitis,20,48.78048780487805,16.129032258064516
3,parvovirus enteritis,4,9.75609756097561,9.75609756097561
4,acute flare-up of triaditis/chronic enteropathy,17,25.37313432835821,19.101123595505616
4,acute gastroenteritis,31,46.26865671641791,51.66666666666667
4,acute pancreatitis,8,11.940298507462686,6.451612903225806
4,parvovirus enteritis,11,16.417910447761194,26.82926829268293
5,acute flare-up of triaditis/chronic enteropathy,22,28.57142857142857,24.719101123595504
5,acute gastroenteritis,8,10.38961038961039,13.333333333333334
5,acute pancreatitis,26,33.76623376623377,20.967741935483872
5,parvovirus enteritis,21,27.27272727272727,51.21951219512195
