cluster,diagnosis,count,row_pct,col_pct
0,acute flare-up of triaditis/chronic enteropathy,24,34.285714285714285,26.96629213483146
0,acute gastroenteritis,9,12.857142857142856,15.0
0,acute pancreatitis,30,42.857142857142854,24.193548387096776
0,parvovirus enteritis,7,10.0,17.073170731707318
1,acute flare-up of triaditis/chronic enteropathy,29,29.896907216494846,32.58426966292135
1,acute gastroenteritis,13,13.402061855670103,21.666666666666668
1,acute pancreatitis,46,47.42268041237113,37.096774193548384
1,parvovirus enteritis,9,9.278350515463918,21.951219512195124
2,acute flare-up of triaditis/chronic enteropathy,5,45.45454545454545,5.617977528089887
2,acute gastroenteritis,0,0.0,0.0
2,acute pancreatitis,5,45.45454545454545,4.032258064516129
2,parvovirus enteritis,1,9.090909090909092,2.4390243902439024
3,acute flare-up of triaditis/chronic enteropathy,15,21.73913043478261,16.853932584269664
3,acute gastroenteritis,7,10.144927536231885,11.666666666666666
3,acute pancreatitis,34,49.275362318840585,27.419354838709676
3,parvovirus enteritis,13,18.84057971014493,31.70731707317073
4,acute flare-up of triaditis/chronic enteropathy,3,13.043478260869565,3.3707865168539324
4,acute gastroenteritis,13,56.52173913043478,21.666666666666668
4,acute pancreatitis,2,8.695652173913043,1.6129032258064515
4,parvovirus enteritis,5,21.73913043478261,12.195121951219512
5,acute flare-up of triaditis/chronic enteropathy,13,29.545454545454547,14.606741573033707
5,acute gastroenteritis,18,40.909090909090914,30.0
5,acute pancreatitis,7,15.909090909090908,5.64516129032258
5,parvovirus enteritis,6,13.636363636363635,14.634146341463413
