cluster,diagnosis,count,row_pct,col_pct
0,acute flare-up of triaditis/chronic enteropathy,22,23.404255319148938,24.444444444444443
0,acute gastroenteritis,13,13.829787234042554,21.666666666666668
0,acute pancreatitis,45,47.87234042553192,36.29032258064516
0,parvovirus enteritis,14,14.893617021276595,34.146341463414636
1,acute flare-up of triaditis/chronic enteropathy,47,32.86713286713287,52.22222222222223
1,acute gastroenteritis,16,11.188811188811188,26.666666666666668
1,acute pancreatitis,65,45.45454545454545,52.41935483870967
1,parvovirus enteritis,15,10.48951048951049,36.58536585365854
2,acute flare-up of triaditis/chronic enteropathy,16,24.242424242424242,17.77777777777778
2,acute gastroenteritis,31,46.96969696969697,51.66666666666667
2,acute pancreatitis,8,12.121212121212121,6.451612903225806
2,parvovirus enteritis,11,16.666666666666664,26.82926829268293
3,acute flare-up of triaditis/chronic enteropathy,5,41.66666666666667,5.555555555555555
3,acute gastroenteritis,0,0.0,0.0
3,acute pancreatitis,6,50.0,4.838709677419355
3,parvovirus enteritis,1,8.333333333333332,2.4390243902439024
