cluster,diagnosis,count,row_pct,col_pct
0,acute flare-up of triaditis/chronic enteropathy,26,29.545454545454547,28.888888888888886
0,acute gastroenteritis,8,9.090909090909092,13.333333333333334
0,acute pancreatitis,31,35.22727272727273,25.0
0,parvovirus enteritis,23,26.136363636363637,56.09756097560976
1,acute flare-up of triaditis/chronic enteropathy,16,25.806451612903224,17.77777777777778
1,acute gastroenteritis,29,46.774193548387096,48.333333333333336
1,acute pancreatitis,9,14.516129032258066,7.258064516129033
1,parvovirus enteritis,8,12.903225806451612,19.51219512195122
2,acute flare-up of triaditis/chronic enteropathy,26,26.53061224489796,28.888888888888886
2,acute gastroenteritis,15,15.306122448979592,25.0
2,acute pancreatitis,53,54.08163265306123,42.74193548387097
2,parvovirus enteritis,4,4.081632653061225,9.75609756097561
3,acute flare-up of triaditis/chronic enteropathy,6,33.33333333333333,6.666666666666667
3,acute gastroenteritis,4,22.22222222222222,6.666666666666667
3,acute pancreatitis,8,44.44444444444444,6.451612903225806
3,parvovirus enteritis,0,0.0,0.0
4,acute flare-up of triaditis/chronic enteropathy,1,14.285714285714285,1.1111111111111112
4,acute gastroenteritis,2,28.57142857142857,3.3333333333333335
4,acute pancreatitis,1,14.285714285714285,0.8064516129032258
4,parvovirus enteritis,3,42.857142857142854,7.317073170731707
5,acute flare-up of triaditis/chronic enteropathy,15,35.714285714285715,16.666666666666664
5,acute gastroenteritis,2,4.761904761904762,3.3333333333333335
5,acute pancreatitis,22,52.38095238095239,17.741935483870968
5,parvovirus enteritis,3,7.142857142857142,7.317073170731707
