cluster,diagnosis,count,row_pct,col_pct
0,acute flare-up of triaditis/chronic enteropathy,31,30.392156862745097,34.44444444444444
0,acute gastroenteritis,20,19.607843137254903,33.33333333333333
0,acute pancreatitis,40,39.21568627450981,32.25806451612903
0,parvovirus enteritis,11,10.784313725490197,26.82926829268293
1,acute flare-up of triaditis/chronic enteropathy,6,46.15384615384615,6.666666666666667
1,acute gastroenteritis,0,0.0,0.0
1,acute pancreatitis,6,46.15384615384615,4.838709677419355
1,parvovirus enteritis,1,7.6923076923076925,2.4390243902439024
2,acute flare-up of triaditis/chronic enteropathy,13,22.413793103448278,14.444444444444443
2,acute gastroenteritis,19,32.758620689655174,31.666666666666664
2,acute pancreatitis,23,39.6551724137931,18.548387096774192
2,parvovirus enteritis,3,5.172413793103448,7.317073170731707
3,acute flare-up of triaditis/chronic enteropathy,6,13.333333333333334,6.666666666666667
3,acute gastroenteritis,8,17.77777777777778,13.333333333333334
3,acute pancreatitis,15,33.33333333333333,12.096774193548388
3,parvovirus enteritis,16,35.55555555555556,39.02439024390244
4,acute flare-up of triaditis/chronic enteropathy,23,34.84848484848485,25.555555555555554
4,acute gastroenteritis,7,10.606060606060606,11.666666666666666
4,acute pancreatitis,30,45.45454545454545,24.193548387096776
4,parvovirus enteritis,6,9.090909090909092,14.634146341463413
5,acute flare-up of triaditis/chronic enteropathy,11,35.483870967741936,12.222222222222221
5,acute gastroenteritis,6,19.35483870967742,10.0
5,acute pancreatitis,10,32.25806451612903,8.064516129032258
5,parvovirus enteritis,4,12.903225806451612,9.75609756097561
