cluster,diagnosis,count,row_pct,col_pct
1,acute flare-up of triaditis/chronic enteropathy,1,12.5,1.1111111111111112
1,acute gastroenteritis,3,37.5,5.0
1,acute pancreatitis,1,12.5,0.8064516129032258
1,parvovirus enteritis,3,37.5,7.317073170731707
2,acute flare-up of triaditis/chronic enteropathy,13,25.49019607843137,14.444444444444443
2,acute gastroenteritis,28,54.90196078431373,46.666666666666664
2,acute pancreatitis,7,13.725490196078432,5.64516129032258
2,parvovirus enteritis,3,5.88235294117647,7.317073170731707
3,acute flare-up of triaditis/chronic enteropathy,7,36.84210526315789,7.777777777777778
3,acute gastroenteritis,1,5.263157894736842,1.6666666666666667
3,acute pancreatitis,5,26.31578947368421,4.032258064516129
3,parvovirus enteritis,6,31.57894736842105,14.634146341463413
4,acute flare-up of triaditis/chronic enteropathy,26,35.13513513513514,28.888888888888886
4,acute gastroenteritis,7,9.45945945945946,11.666666666666666
4,acute pancreatitis,37,50.0,29.838709677419356
4,parvovirus enteritis,4,5.405405405405405,9.75609756097561
5,acute flare-up of triaditis/chronic enteropathy,22,26.190476190476193,24.444444444444443
5,acute gastroenteritis,14,16.666666666666664,23.333333333333332
5,acute pancreatitis,47,55.952380952380956,37.903225806451616
5,parvovirus enteritis,1,1.1904761904761905,2.4390243902439024
6,acute flare-up of triaditis/chronic enteropathy,21,26.582278481012654,23.333333333333332
6,acute gastroenteritis,7,8.860759493670885,11.666666666666666
6,acute pancreatitis,27,34.177215189873415,21.774193548387096
6,parvovirus enteritis,24,30.37974683544304,58.536585365853654
