track,consequent_name,antecedents,support,support_count,confidence,lift,baseline_prevalence,leverage,conviction,fold_hits
cluster_k6,cluster_combined_k6=5,"precipitation_sum_mean_7d_high, snowfall_sum_mean_13d_low",0.05396825396825397,17,0.29824561403508776,3.757894736842106,0.07936507936507936,0.03960695389266818,1.3119047619047621,5
cluster_k6,cluster_combined_k6=2,"precipitation_sum_mean_13d_high, wind_gusts_10m_max_mean_13d_high",0.0761904761904762,24,0.7741935483870969,3.2955536181342637,0.23492063492063492,0.05307130259511213,3.3882086167800463,5
cluster_k6,cluster_combined_k6=5,precipitation_hours_mean_13d_high,0.06666666666666667,21,0.25609756097560976,3.226829268292683,0.07936507936507936,0.04600655076845553,1.2375748113453033,5
cluster_k6,cluster_combined_k6=2,"precipitation_hours_peak_7d_high, wind_gusts_10m_max_mean_13d_high",0.08253968253968254,26,0.7428571428571429,3.1621621621621623,0.23492063492063492,0.0564373897707231,2.9753086419753085,5
cluster_k6,cluster_combined_k6=5,precipitation_hours_mean_7d_high,0.06349206349206349,20,0.25,3.1500000000000004,0.07936507936507936,0.04333585285966238,1.2275132275132277,5
cluster_k6,cluster_combined_k6=2,"precipitation_hours_mean_13d_high, wind_gusts_10m_max_mean_7d_high, wind_gusts_10m_max_peak_14d_high",0.06349206349206349,20,0.7142857142857142,3.0405405405405403,0.23492063492063492,0.042610229276895936,2.6777777777777767,5
cluster_k6,cluster_combined_k6=5,precipitation_sum_mean_7d_high,0.06031746031746032,19,0.24050632911392406,3.030379746835443,0.07936507936507936,0.04041320231796422,1.2121693121693122,5
cluster_k6,cluster_combined_k6=2,"precipitation_hours_mean_7d_high, precipitation_hours_peak_7d_high, surface_pressure_max_mean_13d_low",0.05714285714285714,18,0.6923076923076923,2.946985446985447,0.23492063492063492,0.03775258251448728,2.486507936507936,5
cluster_k6,cluster_combined_k6=2,"precipitation_hours_mean_13d_high, wind_gusts_10m_max_mean_13d_high, wind_gusts_10m_max_mean_7d_high",0.06349206349206349,20,0.689655172413793,2.9356943150046595,0.23492063492063492,0.0418644494834971,2.4652557319223978,5
cluster_k6,cluster_combined_k6=2,"wind_direction_10m_dominant_mean_13d_high, wind_gusts_10m_max_mean_13d_high, wind_gusts_10m_max_mean_7d_high",0.06349206349206349,20,0.689655172413793,2.9356943150046595,0.23492063492063492,0.0418644494834971,2.4652557319223978,5
cluster_k6,cluster_combined_k6=2,"precipitation_hours_mean_13d_high, wind_gusts_10m_max_mean_13d_high, wind_gusts_10m_max_peak_14d_high",0.06984126984126984,22,0.6875,2.92652027027027,0.23492063492063492,0.04597631645250693,2.448253968253968,5
cluster_k6,cluster_combined_k6=5,precipitation_sum_mean_13d_high,0.06031746031746032,19,0.23170731707317072,2.919512195121951,0.07936507936507936,0.03965734441924918,1.1982867220962459,5
cluster_k6,cluster_combined_k6=2,"wind_direction_10m_dominant_mean_13d_high, wind_gusts_10m_max_mean_13d_high",0.08253968253968254,26,0.6842105263157895,2.912517780938834,0.23492063492063492,0.05420005039052658,2.422751322751323,5
cluster_k6,cluster_combined_k6=2,"precipitation_hours_peak_7d_high, wind_gusts_10m_max_mean_7d_high",0.07301587301587302,23,0.6764705882352942,2.879570747217806,0.23492063492063492,0.047659360040312425,2.364790764790765,5
cluster_k6,cluster_combined_k6=2,"wind_gusts_10m_max_day1_high, wind_gusts_10m_max_mean_13d_high",0.07301587301587302,23,0.6764705882352942,2.879570747217806,0.23492063492063492,0.047659360040312425,2.364790764790765,5
cluster_k6,cluster_combined_k6=2,"precipitation_hours_day1_high, wind_gusts_10m_max_mean_13d_high",0.06349206349206349,20,0.6666666666666666,2.8378378378378377,0.23492063492063492,0.04111866969009826,2.2952380952380946,5
cluster_k6,cluster_combined_k6=2,"precipitation_hours_peak_7d_high, surface_pressure_max_mean_13d_low",0.06349206349206349,20,0.6666666666666666,2.8378378378378377,0.23492063492063492,0.04111866969009826,2.2952380952380946,5
