track,consequent_name,antecedents,support,support_count,confidence,lift,baseline_prevalence,leverage,conviction
severity,CREA_high,"precipitation_sum_mean_13d_low, precipitation_sum_mean_7d_low",0.06349206349206349,20,0.4,1.3695652173913044,0.2920634920634921,0.017132779037540936,1.1798941798941798
severity,CREA_high,"precipitation_hours_mean_13d_low, precipitation_sum_mean_13d_low, precipitation_sum_mean_7d_low",0.06031746031746032,19,0.3958333333333333,1.355298913043478,0.2920634920634921,0.015812547241118663,1.17175697865353
severity,CREA_high,"precipitation_hours_mean_7d_low, precipitation_sum_mean_13d_low, precipitation_sum_mean_7d_low",0.06031746031746032,19,0.3958333333333333,1.355298913043478,0.2920634920634921,0.015812547241118663,1.17175697865353
severity,CREA_high,"precipitation_hours_mean_13d_high, precipitation_sum_mean_7d_high",0.05396825396825397,17,0.39534883720930236,1.3536400404448938,0.2920634920634921,0.014099269337364578,1.1708180708180709
severity,CREA_high,"apparent_temperature_max_day1_low, snowfall_sum_mean_13d_high",0.06984126984126984,22,0.39285714285714285,1.3451086956521738,0.2920634920634921,0.01791887125220458,1.1660130718954247
severity,CREA_high,"wind_direction_10m_dominant_mean_13d_high, wind_direction_10m_dominant_mean_7d_high",0.06984126984126984,22,0.39285714285714285,1.3451086956521738,0.2920634920634921,0.01791887125220458,1.1660130718954247
severity,leukocyte_high,"precipitation_hours_mean_7d_low, snowfall_sum_mean_13d_low",0.050793650793650794,16,0.24615384615384617,1.5203619909502262,0.1619047619047619,0.017384731670445956,1.1117589893100097
severity,leukocyte_high,surface_pressure_max_mean_13d_low,0.05714285714285714,18,0.22784810126582278,1.4072970960536113,0.1619047619047619,0.016538170823885104,1.0854020296643248
severity,leukocyte_high,daylight_duration_day1_high,0.050793650793650794,16,0.2,1.2352941176470589,0.1619047619047619,0.009674981103552534,1.0476190476190477
severity,leukocyte_high,precipitation_sum_day1_high,0.050793650793650794,16,0.2,1.2352941176470589,0.1619047619047619,0.009674981103552534,1.0476190476190477
