,apparent_temperature_max__day1,apparent_temperature_max__mean_13d,apparent_temperature_max__mean_2d,apparent_temperature_max__mean_3d,apparent_temperature_max__mean_7d,apparent_temperature_max__peak_14d,apparent_temperature_max__peak_7d,apparent_temperature_mean__day1,apparent_temperature_mean__mean_13d,apparent_temperature_mean__mean_2d,apparent_temperature_mean__mean_3d,apparent_temperature_mean__mean_7d,apparent_temperature_mean__peak_14d,apparent_temperature_mean__peak_7d,apparent_temperature_min__day1,apparent_temperature_min__mean_13d,apparent_temperature_min__mean_2d,apparent_temperature_min__mean_3d,apparent_temperature_min__mean_7d,apparent_temperature_min__peak_14d,apparent_temperature_min__peak_7d,daylight_duration__day1,daylight_duration__mean_13d,daylight_duration__mean_2d,daylight_duration__mean_3d,daylight_duration__mean_7d,daylight_duration__peak_14d,daylight_duration__peak_7d,et0_fao_evapotranspiration__day1,et0_fao_evapotranspiration__mean_13d,et0_fao_evapotranspiration__mean_2d,et0_fao_evapotranspiration__mean_3d,et0_fao_evapotranspiration__mean_7d,et0_fao_evapotranspiration__peak_14d,et0_fao_evapotranspiration__peak_7d,moon_phase_cos,moon_phase_fraction_illuminated,moon_phase_sin,precipitation_hours__day1,precipitation_hours__mean_13d,precipitation_hours__mean_2d,precipitation_hours__mean_3d,precipitation_hours__mean_7d,precipitation_hours__peak_14d,precipitation_hours__peak_7d,precipitation_sum__day1,precipitation_sum__mean_13d,precipitation_sum__mean_2d,precipitation_sum__mean_3d,precipitation_sum__mean_7d,precipitation_sum__peak_14d,precipitation_sum__peak_7d,rain_sum__day1,rain_sum__mean_13d,rain_sum__mean_2d,rain_sum__mean_3d,rain_sum__mean_7d,rain_sum__peak_14d,rain_sum__peak_7d,shortwave_radiation_sum__day1,shortwave_radiation_sum__mean_13d,shortwave_radiation_sum__mean_2d,shortwave_radiation_sum__mean_3d,shortwave_radiation_sum__mean_7d,shortwave_radiation_sum__peak_14d,shortwave_radiation_sum__peak_7d,snowfall_sum__day1,snowfall_sum__mean_13d,snowfall_sum__mean_2d,snowfall_sum__mean_3d,snowfall_sum__mean_7d,snowfall_sum__peak_14d,snowfall_sum__peak_7d,sunshine_duration__day1,sunshine_duration__mean_13d,sunshine_duration__mean_2d,sunshine_duration__mean_3d,sunshine_duration__mean_7d,sunshine_duration__peak_14d,sunshine_duration__peak_7d,surface_pressure_max__day1,surface_pressure_max__mean_13d,surface_pressure_max__mean_2d,surface_pressure_max__mean_3d,surface_pressure_max__mean_7d,surface_pressure_max__peak_14d,surface_pressure_max__peak_7d,temperature_2m_max__day1,temperature_2m_max__mean_13d,temperature_2m_max__mean_2d,temperature_2m_max__mean_3d,temperature_2m_max__mean_7d,temperature_2m_max__peak_14d,temperature_2m_max__peak_7d,temperature_2m_mean__day1,temperature_2m_mean__mean_13d,temperature_2m_mean__mean_2d,temperature_2m_mean__mean_3d,temperature_2m_mean__mean_7d,temperature_2m_mean__peak_14d,temperature_2m_mean__peak_7d,temperature_2m_min__day1,temperature_2m_min__mean_13d,temperature_2m_min__mean_2d,temperature_2m_min__mean_3d,temperature_2m_min__mean_7d,temperature_2m_min__peak_14d,temperature_2m_min__peak_7d,uv_index_max__day1,uv_index_max__mean_13d,uv_index_max__mean_2d,uv_index_max__mean_3d,uv_index_max__mean_7d,uv_index_max__peak_14d,uv_index_max__peak_7d,wind_direction_10m_dominant__day1,wind_direction_10m_dominant__mean_13d,wind_direction_10m_dominant__mean_2d,wind_direction_10m_dominant__mean_3d,wind_direction_10m_dominant__mean_7d,wind_direction_10m_dominant__peak_14d,wind_direction_10m_dominant__peak_7d,wind_gusts_10m_max__day1,wind_gusts_10m_max__mean_13d,wind_gusts_10m_max__mean_2d,wind_gusts_10m_max__mean_3d,wind_gusts_10m_max__mean_7d,wind_gusts_10m_max__peak_14d,wind_gusts_10m_max__peak_7d,wind_speed_10m_max__day1,wind_speed_10m_max__mean_13d,wind_speed_10m_max__mean_2d,wind_speed_10m_max__mean_3d,wind_speed_10m_max__mean_7d,wind_speed_10m_max__peak_14d,wind_speed_10m_max__peak_7d
apparent_temperature_max__day1,1.0,0.8821474792677693,0.9874562861520231,0.9699896491091069,0.9216842430351779,0.8726622537762905,0.9059808077611368,0.9867943953515307,0.8709690471816668,0.9731765776123877,0.9561388724779796,0.9112489989297766,0.8649668815364485,0.9009247370404929,0.9431120180189998,0.8407331170342067,0.9323267122421532,0.9192244564712406,0.879921351927852,0.8351922931422687,0.8742306020188768,0.8157186067146928,0.8449798801449905,0.818460614397171,0.8211485687099407,0.8313493164522091,0.8451500162320693,0.8308110283191679,0.8319063772165243,0.8546436540434876,0.8571590996194539,0.8579333865293185,0.8461384366850377,0.8461080210531517,0.8522789050709284,0.02506981307577451,0.025069813075774404,0.07524169957881983,0.0981342739643623,0.21549617032194107,0.19132310520314694,0.23770899373130477,0.1852028528468592,0.23665492723018455,0.190896108934593,0.03334131076757182,0.08302356915157676,0.006374180257181671,0.04876648858594937,0.037576759939691194,0.1533075756022175,0.08777415803560913,0.07072675545302733,0.19438779398259326,0.055969551905011225,0.02948633373262501,0.13366104602108186,0.19080510832689906,0.14728483318866356,0.741224547585484,0.8269098127205886,0.7854369747242179,0.8058548813732853,0.8091843301050968,0.8280079950345154,0.8169123781016581,0.26315291221910353,0.4255312708241957,0.3306863578470662,0.3567426549754501,0.3735655386540756,0.45685773777870314,0.3978393211667085,0.6335370734333445,0.8111452252413663,0.7060474883840641,0.7537533126606429,0.7841761319512018,0.8431415989469015,0.8173180904276917,0.050890276798861385,0.022024710230431607,0.042864373049680285,0.028759147554604465,0.021458111436730633,0.22661753700107012,0.16021730506496096,0.992912665311224,0.8778480846949462,0.9830371572029607,0.9645647427325132,0.9142981481986985,0.860396512700571,0.8950890313690889,0.9810151985508108,0.8689100691728008,0.9685199284391626,0.9513017433324131,0.9058055442348668,0.8591151015116356,0.8950426388295123,0.929127430099475,0.8349091370297207,0.9196424110688395,0.9076114869432107,0.8705839346493991,0.8221923451849013,0.8635406448557853,0.8608943462103534,0.8690508160719674,0.8614295029876189,0.8605612730304582,0.8635592447573948,0.8672133479955793,0.8585165830157596,0.10935850843270489,0.07632205300163893,0.09921059685256484,0.09386831932033701,0.07423481992727118,0.2226271524426964,0.18533025423451477,0.11168271785785872,0.11295827678805462,0.11967289764645386,0.14821849029433073,0.11316702364154771,0.2593480581217699,0.19171624505355858,0.20482929651030768,0.2773662311452374,0.21521557534976532,0.25433416936979975,0.2457608752114765,0.33365147406837936,0.2754764739156336
apparent_temperature_max__mean_13d,0.8821474792677693,1.0,0.9040259097013547,0.9249966514891372,0.9743678275185601,0.9689181996909011,0.958257227010752,0.9016547883670529,0.994956658982533,0.919497517623241,0.9383579154171707,0.9794982923302847,0.968400987342654,0.9656328065867574,0.8923815307290518,0.9760338558065919,0.9150676738169115,0.9341690160177109,0.9692498253369989,0.9471216871741062,0.9512559589001652,0.8095786706803394,0.8545179107018266,0.8136333865274823,0.8176328286659658,0.8330683819458269,0.858146590296574,0.8336378409290919,0.7512550283711886,0.9019878904548208,0.791222143911598,0.8135120814093357,0.8618142826407446,0.8996935149604816,0.8711782559894572,0.06506594163655519,0.06506594163655527,0.015600126909755862,0.036891732206483834,0.2712757487942071,0.10753454158537246,0.14047021965519785,0.16673537059727025,0.24419943150549123,0.12408974188711369,0.07685418977958479,0.0675230615868413,0.09065408143227155,0.06908610296063172,0.0973985035273684,0.17760139450230603,0.18049638615307306,0.10487281427790651,0.20639346548618684,0.14643527090435338,0.15173135372244578,0.21231154342929376,0.23070069374667163,0.25063682469569537,0.65852892341496,0.834452899612964,0.7025908525414006,0.7325161978774507,0.7837460043085184,0.8369051524412121,0.8035456920145495,0.197456549876224,0.5305341528656738,0.29491869405761,0.3726530439282596,0.44511712977307616,0.5669438990321568,0.4632265136325752,0.5577081030920514,0.846254810418723,0.6277258893095086,0.6808018040366426,0.7701927499610147,0.8627461119099257,0.8258228859765427,0.02220578264949968,0.0375655859673592,0.041262719100920484,0.04312563461985021,0.03493217883041171,0.2665359126959569,0.18190251587664452,0.8826275869214045,0.9969175627890533,0.9049701172730156,0.9254932029467642,0.9732419060424592,0.9616101393133936,0.9523529786101713,0.8977535281560146,0.9936971608011241,0.9176264971803967,0.9375218142753236,0.9782305838310683,0.9595037331103238,0.9589471574073177,0.8817322793989407,0.9726198298765963,0.9071548033737015,0.9293648646144911,0.9650285245632129,0.9355876123639276,0.9430561954330199,0.8496698126496821,0.9016691059154295,0.8641253555774717,0.8685298460752773,0.8839706077585094,0.8983101522547189,0.879579021262573,0.17119626498503057,0.15282565650965788,0.18904824707576307,0.18325963984628568,0.1587487482626987,0.2773534508730833,0.26342669728166823,0.06264746883956207,0.09869425526794774,0.040861881176664144,0.05908025215018592,0.02817132898454189,0.24303171124720815,0.11679628669820655,0.1669753537641292,0.28152627081400383,0.14843457437405064,0.17626471877524516,0.17838593762971822,0.3301468743747766,0.2174484456821836
apparent_temperature_max__mean_2d,0.9874562861520231,0.9040259097013547,1.0,0.9926555708507969,0.944644942071051,0.886350160091104,0.924553096818282,0.9861834033328094,0.893296845845934,0.990131667739211,0.9809558427921928,0.9345116276105214,0.8818537253182206,0.9218157560638554,0.9555486863868865,0.8636640717492284,0.9563085448529538,0.9472708743565325,0.9038214427725759,0.8569876604741484,0.8990396604926744,0.8178256715705462,0.8487631872012545,0.8207093864504246,0.8235388322744231,0.8343022912425376,0.8486486548424111,0.8335826354826129,0.815139741548984,0.867743962156139,0.8584819929874388,0.8680972807516623,0.8603799754017747,0.8557020652223821,0.86366714475008,0.02679439524118223,0.02679439524118223,0.07098913241302177,0.06851888484457391,0.23338286156368485,0.1661442956153196,0.2263111949286055,0.20285043138185638,0.2506470560893553,0.20053502406940857,0.06910024360848706,0.06853522442015668,0.03526165389230404,0.02011806340626379,0.031337360433912644,0.1491020986905056,0.09769212795270911,0.10469166861803368,0.18547482615786534,0.09798662867268741,0.06152325972171621,0.13434663226819613,0.18913496246243655,0.1611776709780044,0.7193302884746836,0.8338976569598384,0.7768522600559872,0.8043390615172953,0.8161407998348313,0.8299557601685252,0.8189898612388944,0.250453982177247,0.44675700741212465,0.33230925094243874,0.37110053023658274,0.40093501127394227,0.47785594006764465,0.41954407050503867,0.6131097003948062,0.8213198709218515,0.7004879295662524,0.7561210348715631,0.7972293348526237,0.8476298132477241,0.8225465034932065,0.04782143330853589,0.02116644455141781,0.04846697747176233,0.03501953678179037,0.01759589252957476,0.23209365585394628,0.15942793823842177,0.979756916042095,0.8995775450452865,0.9939250480108132,0.9862373498908644,0.9371283444748167,0.8748066958276379,0.9130310827506386,0.9790036702907584,0.891067911055198,0.9839256743901756,0.9750718378649327,0.9289445832312903,0.8753703340563452,0.9149566872111337,0.9413363022152572,0.8579142495083448,0.9429626329304807,0.9351923947918923,0.8944207174808468,0.8436177004321637,0.8873364317809475,0.8636437495898556,0.8764205307570216,0.8712086113532772,0.8697997473509763,0.8709543007517363,0.8740129566627534,0.8652204829288053,0.1323219317831783,0.07565142325537756,0.11854931875579874,0.10052257888811056,0.07296346374141781,0.22746813908224423,0.1845251928433667,0.09888381526763766,0.11473812395266196,0.10581802407484042,0.13843792807635547,0.10704322365806769,0.27241201844225044,0.1921553087352786,0.1899621766138891,0.2799882748609603,0.20232306483595952,0.24522107750031422,0.2420252470276385,0.34456064070882625,0.27809921077632216
apparent_temperature_max__mean_3d,0.9699896491091069,0.9249966514891372,0.9926555708507969,1.0,0.9645170522828139,0.9022777036155906,0.9418309201453728,0.9751535756261919,0.9138302379365298,0.9891042652721146,0.9918528207281558,0.9542621031140003,0.8972056550453957,0.9382324931599945,0.9515286473901424,0.8843632789713255,0.962908358742155,0.9626325175986352,0.9241575497574346,0.8740261887244589,0.9159086499221548,0.8223116491960779,0.8544944588189702,0.8253017439931585,0.8282371071527538,0.8394192669872554,0.8543420565810202,0.8386324037862716,0.8066512379169039,0.8797852569231838,0.8536370490151525,0.8715239593060612,0.8732166181933523,0.8653146763528816,0.8740082496122283,0.02513220439733141,0.025132204397331357,0.0685427507196765,0.058832199212700186,0.24881323471490605,0.148357422227369,0.21021316829179262,0.21366800180539977,0.2600293262212748,0.20332017514274378,0.08177138823847378,0.059952194311270246,0.05944963623664096,0.005166002361541046,0.027472142841353873,0.14959813144576428,0.10143301694360249,0.11548498907433401,0.18121041922507083,0.12069424503548519,0.08794441155186036,0.13449459506863087,0.1916365960121488,0.1671091059204372,0.7098723871938722,0.8423087910514021,0.7676637650561997,0.800814655458665,0.8233908965981941,0.8360442604507561,0.8241641421114613,0.23717509326532943,0.4632901792839203,0.32422170040546194,0.3753774125656179,0.41697916716615663,0.49591848131726673,0.43371133150830793,0.6053686830935879,0.8326785616310868,0.691485352934168,0.7530032631725154,0.8071103275039322,0.8536434583283768,0.829966995768465,0.04089237980967689,0.020668908819857418,0.04978685696802524,0.04272248676508162,0.018374642644450323,0.2376953499528647,0.16206607650589278,0.9643788994786211,0.9202087406440155,0.987664433660729,0.9942869882348072,0.9574237660056333,0.8900802771569194,0.9309273156785542,0.9687393013937446,0.9114544273146534,0.9832801083904938,0.9864463772349031,0.9490452349027261,0.8890761775184025,0.9310287989898304,0.9372060868723254,0.8786539344189336,0.9499003970079258,0.9513760720273999,0.9150627671914333,0.8595526890066216,0.9045932052899004,0.867201925283807,0.8847382509262789,0.878875286535338,0.8782012131338034,0.8789793206355675,0.8819925132635872,0.8731709180459425,0.14159257189660385,0.07923565274863259,0.13446400434857744,0.11323511776625425,0.07753080217670387,0.2363876017033354,0.18909277707507569,0.08435946037840711,0.12216135245310027,0.0860523962388363,0.12065324875734638,0.10271213882357354,0.28313888120661806,0.1912886181407544,0.174543959718424,0.2874675746057176,0.18229935485223167,0.22742895101655222,0.2387694973334845,0.35464126273605,0.2786897384001979
apparent_temperature_max__mean_7d,0.9216842430351779,0.9743678275185601,0.944644942071051,0.9645170522828139,1.0,0.9470543584376434,0.9792533424850545,0.9353333725470515,0.9629709463073737,0.9536993758164202,0.9705765267953479,0.993705030175219,0.9375038457979826,0.9763085591845556,0.9196230205670974,0.9354452312063993,0.9412815293991988,0.9577336312021959,0.9701304364250337,0.9125827979032373,0.956205318900663,0.8316165287671826,0.8680084057974511,0.8349624118218887,0.8382526303366554,0.8508457496369286,0.8700586517027594,0.8509314003040325,0.7870776222802294,0.9027310733810937,0.8256730022986819,0.8472089802002547,0.8893180916900411,0.8930372134207157,0.8938391696341245,0.04450685016710543,0.04450685016710545,0.04524015440210364,0.05221420265308491,0.279104614954558,0.12731095729042505,0.17579993393634866,0.20664558677158945,0.26216071554221315,0.17937559421516705,0.0732550919726713,0.05250176829398186,0.08678047605566512,0.05243095650437244,0.059970893014679165,0.157645607502658,0.13861388649899908,0.10278158033008711,0.18548609407413696,0.14470181241726215,0.13596658850319207,0.17329776593482457,0.2056642925174061,0.2082312615466164,0.7018476931887734,0.8565683909056834,0.744644844852193,0.7745185839383162,0.8268730434355442,0.8534188587374617,0.8350508958037711,0.2081088391557351,0.5084515238027848,0.30645150356680617,0.3773175332617264,0.4412346826016484,0.5406280747530136,0.4577910730601234,0.598462039044532,0.8586600371740225,0.6672312162171598,0.7206960284278493,0.8135200546017125,0.8717423907787059,0.8469812357698475,0.015287347877623541,0.02517642804731544,0.03538914859363806,0.03760542366011891,0.024303230397071968,0.25332069087206815,0.17396529212298764,0.922209230815131,0.9706869948144973,0.9448024187192288,0.9633825123621694,0.9956667315239653,0.9359138647549047,0.9708398418408927,0.9315038287222885,0.9614717544164801,0.950907839297463,0.96845280869369,0.9905763933722069,0.927126685314498,0.9682842277798822,0.9068189172746184,0.9309149918890584,0.9309966549019688,0.9507237273182274,0.9635907874678331,0.8975428978887378,0.9458819927356242,0.8671321199089987,0.901786431712107,0.881603108955453,0.8849939656674426,0.8943934995969139,0.8994124476428544,0.8881523338773786,0.16721944821301252,0.10492115420818501,0.18404613451433505,0.17212326843993772,0.11841375647519181,0.25586524277145223,0.22919492375568054,0.06587223508795555,0.11499604800288098,0.05096691779785383,0.07435583446206342,0.06866124644664771,0.2621164675609542,0.15774040589274432,0.16423414711703524,0.2902762783197616,0.15483216336325342,0.18797514170199517,0.21323802586076016,0.34389121378465726,0.2557770526592918
apparent_temperature_max__peak_14d,0.8726622537762905,0.9689181996909011,0.886350160091104,0.9022777036155906,0.9470543584376434,1.0,0.9575011511118645,0.8869632284510867,0.9606052222702698,0.8985767752039903,0.9117048712877921,0.9477093398595833,0.9847675787112893,0.9552386453482249,0.8764060754707156,0.9390314351759699,0.8925001209279299,0.9052554627671813,0.9340444175990013,0.9489666105338097,0.9352978436402483,0.8146038494025173,0.8571479205171302,0.8184654392157514,0.8222705396151989,0.836916173427373,0.8620832810650056,0.838208441441532,0.7502937610273503,0.8891221493639686,0.7846301554843599,0.8050511573003901,0.8509767936567887,0.9076475450770461,0.8655182951139389,0.08371881153274478,0.0837188115327447,0.022011742210668022,0.007312118501107152,0.2504115494197086,0.07663076854007717,0.1175649333286698,0.15239502662057486,0.21579842887858702,0.11180952182380603,0.08537096552436779,0.07835460995633076,0.11002805884374244,0.08528454568469647,0.11225363413009792,0.19340125417461052,0.1987572413753307,0.11235452291730204,0.2083069359731917,0.15882804821403962,0.15992982051792884,0.2194006406568147,0.24332064041112073,0.26478258231556595,0.6640441801283969,0.8286030758577105,0.7011348930169449,0.7319309983209525,0.7791879212112397,0.846896483387698,0.807713215816598,0.18951091008866006,0.49582427319963424,0.25739558851515165,0.3356888662830693,0.41301801368187946,0.523761243679922,0.4265141582561193,0.5676497634345911,0.8363241446553061,0.6241031111816749,0.6784332363888728,0.7599131433772471,0.8692954381198551,0.823904642802033,0.06512438532257202,0.05474051043508652,0.08088934343985302,0.07792104868893518,0.06264496879702411,0.2678017354640107,0.20086793228128058,0.8772620960158122,0.9709537866662092,0.892442695879825,0.9077780047120017,0.9506959723360532,0.9923536302130781,0.9519785291279211,0.8875587000895884,0.9624981409906183,0.9014796473382076,0.9151015864088762,0.9501010142340394,0.9761779088238741,0.9496108851702801,0.8697351960522397,0.9375936586355211,0.8886000518723187,0.9040054136591744,0.932738509588656,0.936319478839464,0.9279184148790819,0.8408420367954895,0.8918739374638622,0.8546254183695218,0.8589116309703767,0.8757900678790682,0.893018945213879,0.8732830672853894,0.19647212196605582,0.17374565752636123,0.20541575518329386,0.2046036895985331,0.18275667002877427,0.25984656891470254,0.2644772824309822,0.03427902182280553,0.06430919558333917,0.009225723867026686,0.026246744710128386,0.00033129092621203186,0.20689239211044227,0.08512529857715447,0.13027883092651374,0.24745108496896304,0.11018128738965033,0.1402813192014508,0.14642363005862724,0.2967015438028444,0.18445879634956477
apparent_temperature_max__peak_7d,0.9059808077611368,0.958257227010752,0.924553096818282,0.9418309201453728,0.9792533424850545,0.9575011511118645,1.0,0.9151500587966798,0.9437197352629789,0.9298672131919672,0.9442438262982162,0.9695206277840321,0.9409136753386611,0.9856477334096319,0.8934589013687094,0.9125649392560644,0.9123033678037032,0.9260637980650971,0.9415305263038828,0.9076430289924727,0.9529350260746532,0.8377457407359344,0.8711709948060087,0.8408491885896733,0.8438959028808365,0.8555045736862391,0.8737119719056942,0.8559583170115699,0.7911969637486064,0.8996415678081495,0.8246426926744439,0.8423194248660605,0.8837997952144115,0.8959009214091405,0.903775532210813,0.07318908072732853,0.07318908072732863,0.05903671641716899,0.050145908887855827,0.2739360306617,0.11545892583260702,0.16011209550584435,0.19470663427854784,0.24232597537375486,0.1470658364840896,0.07237754765305726,0.05829343051936985,0.1049296874455136,0.07735837460342462,0.08583346319716553,0.1690146364996148,0.1739460734694012,0.10026788991138823,0.18192963939651732,0.157180053775757,0.15373576294444388,0.1926055043321557,0.21317086654912953,0.24138578994257592,0.7071628945740492,0.8558410534374691,0.7469475258816562,0.7750535221675177,0.8232494040531317,0.8597894175608093,0.8429790212622321,0.19728420359985258,0.4728114430387465,0.2767711533248348,0.34451519325918195,0.4144905238840199,0.5066666867720819,0.43154878730100765,0.6019127738276833,0.8535853555973889,0.6646470042159502,0.715771349987429,0.8030974788184457,0.8763716484956049,0.849667815706137,0.02085134581408722,0.013286986079525295,0.03789737595227699,0.0382624570550667,0.018436029364208156,0.22905579991055977,0.16251296592355569,0.9107701837330295,0.9579000745566727,0.9282919082861033,0.9441751714774566,0.9786180307917023,0.9473937634719228,0.992891695651155,0.9155429833992519,0.9441017489658875,0.9305712995719302,0.9451849359468432,0.9691420917360767,0.9310979796523786,0.979436840654336,0.8844920451748101,0.9089770441827452,0.9049474704215981,0.9213110137142212,0.9370322181592754,0.8920108438507071,0.9433953576817465,0.8661814793273587,0.8988985878617467,0.8794098262280664,0.8826112966759699,0.8927571277938753,0.8977724163198554,0.8887576520536534,0.15600149880486455,0.12348435707909378,0.17132430571918725,0.1753721199618143,0.13628686533439738,0.26008040684013084,0.25830513587395826,0.04711977336659656,0.09793316013970485,0.035543936268192355,0.057088575983588574,0.051651270189899734,0.24196005639856144,0.13805471033878433,0.14063524294518281,0.27242606287562043,0.13448385260818696,0.16770599045093795,0.19174766133602938,0.32663886668450864,0.2322300940396914
apparent_temperature_mean__day1,0.9867943953515307,0.9016547883670529,0.9861834033328094,0.9751535756261919,0.9353333725470515,0.8869632284510867,0.9151500587966798,1.0,0.8978181028473012,0.9916234979730917,0.9769319654377249,0.9349569800179897,0.888970957240599,0.92348363811495,0.9810568897094295,0.8762523676725347,0.9707762822997483,0.9566862835589091,0.9150570782823194,0.8698172774134749,0.909035188395212,0.8020370477365321,0.8368148918479067,0.8052354486324763,0.8083806142117455,0.8204174153727527,0.8364733906384939,0.8194920122898804,0.7898384899201667,0.8508209727033701,0.8276103547240498,0.8360316902682456,0.8350814291941294,0.8469001856259539,0.8441487947345627,0.024677752393332225,0.024677752393332135,0.06680181440108594,0.02940408798847196,0.17521147191652348,0.11472115631986697,0.16761022851079915,0.13671002018720543,0.2033122852833569,0.14247913278073837,0.07800448236921118,0.1164549270245598,0.050736119161289214,0.009393059734832697,0.0830616888574158,0.17587486015702586,0.13017682220416785,0.11353045434142431,0.2259439556701426,0.11144191330582545,0.08577326632809983,0.17838723193480205,0.21330884175347237,0.1878966329886283,0.6775118554794808,0.8052663623233831,0.730792997820337,0.7601417122070493,0.7790364952697002,0.8127338834944857,0.7930285407120322,0.24961622037329453,0.41941749263308065,0.32132781100673885,0.3463025981035043,0.3696216789887405,0.4505108156985435,0.3933871452166693,0.5612375207429998,0.7859605710629322,0.6394340005605262,0.6975583423941335,0.7491090053824947,0.8326147212251556,0.7987194092932253,0.07288419795721394,0.048263349718286885,0.07115464336124912,0.05649121571286789,0.04819860582206895,0.25501144826789746,0.18792919731951413,0.9807042533522821,0.8959950555473043,0.9822736372166244,0.9696685961589842,0.9271045023466699,0.8748447133387168,0.9039920897546055,0.994183143326134,0.8944462362885577,0.9871039286601905,0.9719449336249166,0.9287529564097025,0.8829908035732216,0.9164052459795626,0.9701611050833846,0.870322668469603,0.9608844474643617,0.9472227429823716,0.9062764349018326,0.8577641254630045,0.8983316012312236,0.8560892186964744,0.8731248622160399,0.8602195790078522,0.859718153711461,0.8641622367842575,0.8703834234990413,0.8589966731851937,0.15737215942273777,0.10292224066532343,0.1429670521938109,0.12755494172926451,0.10298394183800545,0.23042411065275298,0.19968402830837198,0.06629030488247252,0.09747040671193145,0.07271214373653546,0.10822357037244743,0.08455772011843667,0.252175781297039,0.16902040925747638,0.15803053358495392,0.2620134743716611,0.16780685992118965,0.21325873462486652,0.21759443174362336,0.32496994691878495,0.25419995152269864
apparent_temperature_mean__mean_13d,0.8709690471816668,0.994956658982533,0.893296845845934,0.9138302379365298,0.9629709463073737,0.9606052222702698,0.9437197352629789,0.8978181028473012,1.0,0.9160641723524742,0.9348665018803572,0.9776597040908175,0.9715757116534959,0.9622196021855449,0.8960469778246661,0.9922407616457352,0.919246784259507,0.9390147568900262,0.9781899587922661,0.9607614578872308,0.9577878514975691,0.7833943399510185,0.8331560000723374,0.7878406049659331,0.7922335063654528,0.8092615889696031,0.8360613227680893,0.8093809112994159,0.7237297035075448,0.8796145802967295,0.7655003386926207,0.7878605025647294,0.8355542091571403,0.8842335353252998,0.8487779559921456,0.07208024124949833,0.0720802412494983,0.01621236035586641,0.024929766916283656,0.22035510293438304,0.0890132130863679,0.11373160407705886,0.12695174672356707,0.20223557212592605,0.08618802924211798,0.07816060517884234,0.10482192983895396,0.09575117067481273,0.07987291889560746,0.12333430776434638,0.19849018653992975,0.19743196235231014,0.10564283417149399,0.24244440124418903,0.1510733561657891,0.1617392297079529,0.23633289233112786,0.25145201699273073,0.2658752547806358,0.6224586339672569,0.7971679117122425,0.666535249098806,0.6960599464536534,0.7446999150654188,0.8069844514158737,0.7688479403121103,0.1934839069682316,0.5261571900540147,0.29235906176643267,0.3687333587220679,0.4364436302066753,0.5656622618005164,0.4556408417001521,0.5283075475101893,0.8055433046570846,0.5963483249150344,0.6472787968777008,0.7297982723384102,0.8371608317335365,0.7964610879820134,0.029759727273498435,0.05411740295496001,0.0488852204032833,0.05132918455198841,0.047935086512705845,0.28654313884511173,0.1957956394939987,0.8698465711881067,0.9907002881674111,0.8931504055538417,0.9134081255399378,0.9608551508846336,0.9526236237838827,0.9378187289075672,0.8918702950718067,0.9978116773373937,0.9127090350627295,0.9328856544971172,0.9754887768880179,0.9620378431705704,0.9552395881019498,0.8846122196246101,0.9893727101135305,0.9110426769198968,0.9343170922386119,0.9743128991037574,0.9506968439177766,0.9501020541562234,0.8339605233202588,0.8919788684430753,0.8489599412565056,0.853576077864748,0.8707887293669057,0.8877759138974801,0.8658977710322232,0.18830780827044533,0.19165065254295205,0.20577840613785342,0.20173471491198192,0.18968728729110668,0.27457921407891117,0.27250037020483847,0.06009075052609809,0.07560264967813556,0.036479095626372346,0.05134292679347627,0.009508176894925838,0.22461978867650842,0.09840698105415675,0.1661692938677294,0.25833527007871926,0.14558684584866274,0.16865967641589044,0.15945045579165507,0.3114396265160569,0.19831032435324195
